,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
2497,2023-02-13 14:33:59+00:00,feishaAI,@ylecun @Sokiosque This advice is reminiscent of “your hands must remain on steering wheels” in the footprint of autonomous driving.,0,2,0,,,,,
2498,2023-02-13 14:30:42+00:00,jameswlepage,"@ylecun With code, it works to a point, but when you’re niching down into specific libraries, the hallucinations issue becomes a big issue, where it is confidently suggesting functions that don’t exist 😢",0,1,0,,,,,
2499,2023-02-13 14:28:30+00:00,ShafronTom,@ylecun In my experience LLMs are better at generating general text than they are at code...,1,0,0,,,,,
2500,2023-02-13 14:27:07+00:00,ShafronTom,"@ylecun 10) So do people, this can be mitigated easily 11) this can also be solved.  bing shows how for both.",0,0,0,,,,,
2501,2023-02-13 14:26:34+00:00,mKachala,"@ylecun I think, it would be cool if the LLMs could support their output with the references. For example, like in Wikipedia or scientific papers. Then there will be a chance for them to become more than just writing aid.",2,0,0,,,,,
2502,2023-02-13 14:25:41+00:00,ShafronTom,@ylecun Why is integration with search engines non trivial?  Just a meta model to inject search index data directly in to the models working memory (i.e. bing and https://t.co/euVY6xa8O0) or use apis inline (i.e. toolformer)?,1,0,0,,,,,
2503,2023-02-13 14:23:38+00:00,piotrjaskulski,"@ylecun The only thing? What about searching for information in the given text, e.g. relationships between people? It could be useful if we have 20,000 biographies to process.",0,0,0,,,,,
2504,2023-02-13 14:23:11+00:00,Singh_Is_Cringe,@ylecun what about the great DAN?,0,0,0,,,,,
2505,2023-02-13 14:22:24+00:00,tuxtedi,"@ylecun Can you shed light on the reason for the suspension of the Galatica project as a Language Model for search engines, and why it did not achieve the success and scope of ChatGPT? Would you consider exploring alternative applications for the technology?",0,0,0,,,,,
2506,2023-02-13 14:21:52+00:00,peremayol,@ylecun @Sokiosque Very useful for matters where you already have a minimal prior knowledge that allows you to supervise LLM outcome,0,2,0,,,,,
2507,2023-02-13 14:21:38+00:00,artemon,"@ylecun Curious what you think about this, @ylecun",1,7,1,,,,,
2508,2023-02-13 14:19:20+00:00,ylecun,@Kashten_dot [hint: they are wrong],0,3,1,,,,,
2509,2023-02-13 14:18:05+00:00,LeoVasanko,"@ylecun They are fairly good at creating general text, such as imaginary dialogues between given characters, letters, etc.

ChatGPT is good at writing programs and algorithms that are fundamental to CS degrees and tutorials. Ask for something else and it cannot help you much.",1,0,0,,,,,
2510,2023-02-13 14:15:09+00:00,ShafronTom,"@ylecun Agree on 1, 3, 4 and 5 and partial on 2 as they are reactive.  Plan it's not clear but I suspect they do have some type of abstract planning in hidden models.  Reason I totally disagree with you, they understand causality and capable of chain of reasoning.",0,1,0,,,,,
2511,2023-02-13 14:13:09+00:00,AudeIdScire,@ylecun @AntonioGoBe,1,1,0,,,,,
2512,2023-02-13 14:12:58+00:00,jsbohrer,@ylecun @threadreaderapp unroll,1,0,0,,,,,
2513,2023-02-13 14:12:12+00:00,GaryMarcus,"@ylecun This thread is a lie. In 2019, you sang a very different tune, and repeatedly attacked me for saying similar things. 

I have provided receipts: https://t.co/vwjyX7NRI8

You have not responded.

You are rewriting history.",1,10,3,,,,,
2514,2023-02-13 14:10:49+00:00,CriticalAI,@ylecun Doesn't this concern you at all? https://t.co/i8HMpb49vf,2,1,0,,,,,
2515,2023-02-13 14:09:58+00:00,alexandersumer,"@ylecun @ylecun you’re right. The only use case I’ve found for LLMs is as writing aid—to improve grammar, eloquence, conciseness, etc.

How far away do you think we are from chatbots that are highly accurate? What’s needed to get there? I’d love to someday use chatbots for fact checking.",0,2,2,,,,,
2516,2023-02-13 14:07:29+00:00,lugaricano,"@ylecun So @ylecun, why don't you let us try it! (Galactica, that is) Maybe only to people with a .edu address, to ensure some pre-existing knowledge and context? Of course, I know, academics are often the worst.",0,0,0,,,,,
2517,2023-02-13 14:05:01+00:00,pettter_e,"@ylecun What are they helpful with? Churning out authoritative-sounding misinformation, for example?",0,2,0,,,,,
2518,2023-02-13 14:02:33+00:00,PepitoPerezEC,"@ylecun Agreed! LLMs are powerful but have limitations. It's crucial to verify their output and use critical thinking when evaluating their responses. As the technology evolves, they can enhance our search capabilities but likely always need human judgement.",0,1,0,,,,,
2519,2023-02-13 14:02:33+00:00,pathfinder_x_,@ylecun And google search never lists results with made up stuff?,0,1,0,,,,,
2520,2023-02-13 14:01:28+00:00,_Edward_Quince_,"@ylecun yes, it was sad to see so many people attacking it just based on wild fears/conspiracies. It is a great project with a lot of potential, surely it has to be improved but it what research is for 😃
Thanks for keeping the AI research so open",0,1,0,,,,,
2521,2023-02-13 13:59:36+00:00,8teAPi,"@ylecun Yann, what’s your opinion on the “hacks” that give LLMs more capabilities like Toolformers? Are current LLMs in combination with other existing tech interesting ? Or also a dead end?",0,5,0,,,,,
2522,2023-02-13 13:57:49+00:00,ylecun,"14. Unlike what the most acerbic critics of Galactica have claimed
- LLMs *are* being used as writing aids.
- They *will not* destroy the fabric of society by causing the mindless masses to believe their made-up nonsense.
- People will use them for what they are helpful with.",24,281,29,,,,,
2523,2023-02-13 13:56:25+00:00,Youness_ELM,"@ylecun I was rewatching a great conference you gave on that topic (https://t.co/qxbR58V5Bl) and I'm still wondering, as this is how I picture their usage; aren't LLM great tools to convert text-&gt;semantic space and to ""consume"" replied propositions to produce a reply in natural language?",0,0,0,,,,,
2524,2023-02-13 13:55:23+00:00,AshleyAitken,"@ylecun @threadreaderapp  Unroll, please.",1,0,0,,,,,
2525,2023-02-13 13:54:48+00:00,BoredGeekz,"@ylecun I beg to differ

I do believe that providing an LLM with a piece of code, and asking for tweaks, enters the realms of non finite spaces,

and it hints to some meta state conceptualisation or understanding of the task at hand.

A new ToM emergent ability? https://t.co/juSgdG9d7h",1,1,0,,,,,
2526,2023-02-13 13:54:12+00:00,BowTiedFun,"@ylecun It my tests, it also ""made-up"" most coding answers -- expressing them confidently -- extremely problematic.",0,0,0,,,,,
2527,2023-02-13 13:51:31+00:00,akshay_pachaar,@ylecun Interesting take!,0,2,0,,,,,
2528,2023-02-13 13:50:09+00:00,FrankMaoSean,"@ylecun Does the current LLM model only have memory ability, but no reasoning ability?",0,0,0,,,,,
2529,2023-02-13 13:49:21+00:00,rahulyedida13,"@ylecun @implisci This makes sense, and is documented in SE literature: https://t.co/VRVybaY3U6",0,0,1,,,,,
2530,2023-02-13 13:49:07+00:00,Kashten_dot,@ylecun Noobs will say ‘stochastic’ gradient descent solves this.,1,0,0,,,,,
2531,2023-02-13 13:48:51+00:00,deepconvonet,"@ylecun Do you have thoughts on a multi-task system that could help (student) engineers design electrical circuits (or something else graphical, like optical systems)?

I guess digital systems would be a first, since they are limited, discrete, deterministic and fully observable.",4,3,0,,,,,
2532,2023-02-13 13:48:47+00:00,Sergey_lll,"@ylecun Ok, ok, I guess your followers got it. You write about it every single day.",0,0,0,,,,,
2533,2023-02-13 13:47:54+00:00,DavidBensh,@ylecun Are you basing this on a single LLM? Are you also taking into account LLMs as a puzzle piece? i.e. the ability to partially or fully address these concerns by using different LLMs chained in a hierarchy? (potentially with some deterministic rulesets for control),0,0,0,,,,,
2534,2023-02-13 13:47:32+00:00,BoredGeekz,"@ylecun right, but I think you should open your mind to context enriched AR-LLMs. 

Their ability to structure an answer becomes very valuable when injecting relevant data. And that's where AI powered search engines shine!

I agree that it doesn't fully solve hallucination though...",0,0,0,,,,,
2535,2023-02-13 13:46:50+00:00,awarenesskyle,"@ylecun @LevitateKyle So if ima student 
Can I use this “machine” to help me get thru the exam?",0,0,0,,,,,
2536,2023-02-13 13:43:45+00:00,iruletheworldmo,@ylecun Do you have any thoughts on new Bing Yann?,0,0,0,,,,,
2537,2023-02-13 13:43:02+00:00,ArYoMo,@ylecun Do you have anything to share here that hints towards Barlow twin like models showingg proof of concept towards cat level intelligence?,0,0,0,,,,,
2538,2023-02-13 13:42:34+00:00,Extended_Brain,@ylecun I appreciate your realistic and pragmatic views. They help me avoid getting distracted by wildly imaginative opinions that are often misleading.,0,0,0,,,,,
2539,2023-02-13 13:42:08+00:00,BobbyDaretti,"@ylecun ""3. They make stuff up or retrieve stuff approximately.
""

Thank you. People have failed to notice or admit this obvious aspect of ChatGPT, possibly because of an apparent marketing campaign (lots of hype, little evidence).",1,0,0,,,,,
2540,2023-02-13 13:41:57+00:00,BasitNiazi26,"@ylecun just a random question,

 while using LLM as a writing aid, what would be the impact on humans through the process as they going to be more dependent on these tools, 
 what would be the future of creativity in literature?",0,0,0,,,,,
2541,2023-02-13 13:41:06+00:00,nsrt_py,"@ylecun @rahulyedida13 They are actually quite good at this based on ""manual"" observations. We are using davinci-003 to extract address, phone nums and ""needs"" (doctor, food etc.) from the tweets about the recent earthquake in Turkey and it works well.",2,6,1,,,,,
2542,2023-02-13 13:41:00+00:00,ylecun,"13. Why do LLMs appear much better at generating code than generating general text?
Because, unlike the real world, the universe that a program manipulates (the state of the variables) is limited, discrete, deterministic, and fully observable.
The real world is none of that.",18,610,80,,,,,
2543,2023-02-13 13:39:45+00:00,jamesbuchanan27,@ylecun Can you say anything about progress down the JEPA path?,0,0,0,,,,,
2544,2023-02-13 13:39:16+00:00,Yackadaisical,@ylecun Wait … when did google become the barometer of truthful information … also do people not remember the same argument against Wikipedia in early 2000s?,0,0,0,,,,,
2545,2023-02-13 13:38:30+00:00,crypsn0r,"@ylecun Given that chain-of-thought prompting gives better results, could a stepwise refining strategy or self-discussion strategy improve the usefulness?",0,0,0,,,,,
2546,2023-02-13 13:38:23+00:00,deltavega2,@ylecun looks like you are jealous as models such as ChatGPT not coming from your group.,0,2,0,,,,,
2547,2023-02-13 13:38:19+00:00,GloverGL2018,@ylecun @Sokiosque Writer as editor and fact checker?,1,1,0,,,,,
2548,2023-02-13 13:35:47+00:00,alastair158,@ylecun @RemindMe_OfThis in 5 years,1,0,0,,,,,
2549,2023-02-13 13:35:45+00:00,thetimeafternow,@ylecun They simply need a better understanding of what they do and do not know. It's an epistemological problem...I don't think a significantly improved architecture will have to differ too much from the current autoregressive setup.,0,7,0,,,,,
2550,2023-02-13 13:32:32+00:00,arthur_spirling,@ylecun there was only so much Arsene Wenger could achieve!,0,0,0,,,,,
2551,2023-02-13 13:31:42+00:00,rahulyedida13,"@ylecun Professor, while I broadly agree, don't you think the wealth of data used to train these models make them good IR tools?",1,1,0,,,,,
2552,2023-02-13 13:27:15+00:00,DANtheOverlord,"@ylecun ""they will be based"" &lt; nice",0,1,0,,,,,
2553,2023-02-13 13:23:29+00:00,ylecun,"12. Being clear that better system will be appearing, but they will be based on different principles. 
They will not be auto-regressive LLMs.",6,226,21,,,,,
2554,2023-02-13 13:22:48+00:00,Sokiosque,@ylecun How could a writing aid be useful if it makes stuff up?,11,4,0,,,,,
2555,2023-02-13 13:21:41+00:00,ylecun,"I have been consistent while:
9. defending Galactica as a scientific writing aid.
10. Warning folks that AR-LLMs make stuff up and should not be used to get factual advice.
11. Warning that only a small superficial portion of human knowledge can ever be captured by LLMs.",7,304,30,,,,,
2556,2023-02-13 13:21:30+00:00,rezmeram,@ylecun wow! we did not know that improvement is possible. Thanks for the ground breaking insight.,0,0,0,,,,,
2557,2023-02-13 13:20:30+00:00,Epochra,@ylecun @SaveToNotion #thread,1,0,0,,,,,
2558,2023-02-13 13:18:15+00:00,olivia_p_walker,@ylecun Thanks for this.,0,0,0,,,,,
2559,2023-02-13 13:16:48+00:00,DavidRimshnick,@ylecun Is human thinking auto-regressive in your opinion?,0,0,0,,,,,
2560,2023-02-13 13:10:44+00:00,Yonatan_Jaku,"@ylecun I am no expert, but if designers cannot control even simple LLMs, what makes the believe they will be able to control AGI?",2,2,0,,,,,
2561,2023-02-13 13:09:22+00:00,JordanPeterj,@ylecun What do you think those systems will be?,0,0,0,,,,,
2562,2023-02-13 13:08:44+00:00,daamitt,"@ylecun Would you agree with this framework? 

https://t.co/F2997QIYX6",1,4,0,,,,,
2563,2023-02-13 13:07:54+00:00,implisci,@ylecun Why do they do relatively well on some tasks? Code generation? Summarization? And why do they have serious issues in other areas? Thank you.,2,8,0,,,,,
2564,2023-02-13 13:07:36+00:00,smjain,@ylecun They have to be augmented  with factual systems like toolformer is doing to make them better. Same also what Wolfram is proposing IMO,0,3,0,,,,,
2565,2023-02-13 13:06:20+00:00,NelsonMRosario,"@ylecun The ""autonomous"" part lives in number 2, and I don't know why we don't see more acknowledgment of that massive shortcoming from LLM proponents",0,0,0,,,,,
